time,temperature_2m_max,temperature_2m_min,precipitation_sum,relative_humidity_2m_max,latitude,longitude
2021-03-05,19.4,18.6,0.0,88,14.7167,-17.4677
2021-03-06,19.9,19.4,0.0,76,14.7167,-17.4677
2021-03-07,19.8,19.5,0.0,80,14.7167,-17.4677
2021-03-08,19.5,18.9,0.0,78,14.7167,-17.4677
2021-03-09,19.2,18.6,0.0,82,14.7167,-17.4677
2021-03-10,18.9,18.5,0.0,82,14.7167,-17.4677
2021-03-11,19.8,18.2,0.0,76,14.7167,-17.4677
2021-03-12,21.5,18.9,0.0,76,14.7167,-17.4677
2021-03-13,25.0,19.1,0.0,74,14.7167,-17.4677
2021-03-14,20.6,18.9,0.0,77,14.7167,-17.4677
2021-03-15,20.1,19.3,0.0,83,14.7167,-17.4677
2021-03-16,19.8,18.7,0.0,91,14.7167,-17.4677
2021-03-17,19.9,18.9,0.0,96,14.7167,-17.4677
2021-03-18,20.2,19.1,0.0,94,14.7167,-17.4677
2021-03-19,20.3,19.5,0.0,92,14.7167,-17.4677
2021-03-20,20.4,19.6,0.0,87,14.7167,-17.4677
2021-03-21,20.0,19.4,0.0,90,14.7167,-17.4677
2021-03-22,19.8,19.3,0.0,88,14.7167,-17.4677
2021-03-23,20.6,19.2,0.0,90,14.7167,-17.4677
2021-03-24,20.5,19.7,0.0,86,14.7167,-17.4677
2021-03-25,20.4,19.9,0.0,84,14.7167,-17.4677
2021-03-26,20.2,19.5,0.0,85,14.7167,-17.4677
2021-03-27,20.1,19.3,0.0,87,14.7167,-17.4677
2021-03-28,19.6,18.6,0.0,88,14.7167,-17.4677
2021-03-29,19.3,18.2,0.0,88,14.7167,-17.4677
2021-03-30,18.8,18.3,0.0,91,14.7167,-17.4677
2021-03-31,18.7,18.1,0.0,92,14.7167,-17.4677
2021-04-01,19.3,18.3,0.0,86,14.7167,-17.4677
2021-04-02,19.4,19.0,0.0,83,14.7167,-17.4677
2021-04-03,19.7,18.4,0.0,87,14.7167,-17.4677
2021-04-04,21.6,18.6,0.0,91,14.7167,-17.4677
2021-04-05,20.8,19.4,0.0,83,14.7167,-17.4677
2021-04-06,20.5,19.4,0.0,82,14.7167,-17.4677
2021-04-07,20.6,19.6,0.0,80,14.7167,-17.4677
2021-04-08,20.7,19.5,0.0,79,14.7167,-17.4677
2021-04-09,20.4,19.2,0.0,87,14.7167,-17.4677
2021-04-10,19.9,19.4,0.0,87,14.7167,-17.4677
2021-04-11,21.2,19.5,0.0,89,14.7167,-17.4677
2021-04-12,21.9,20.7,0.0,76,14.7167,-17.4677
2021-04-13,21.9,20.6,0.0,73,14.7167,-17.4677
2021-04-14,21.3,19.7,0.0,83,14.7167,-17.4677
2021-04-15,20.5,19.0,0.0,89,14.7167,-17.4677
2021-04-16,19.6,18.9,0.0,91,14.7167,-17.4677
2021-04-17,19.9,19.0,0.0,89,14.7167,-17.4677
2021-04-18,20.2,18.9,0.0,89,14.7167,-17.4677
2021-04-19,20.3,19.0,0.0,88,14.7167,-17.4677
2021-04-20,19.6,19.1,0.0,91,14.7167,-17.4677
2021-04-21,19.5,19.0,0.0,93,14.7167,-17.4677
2021-04-22,19.6,19.2,0.0,91,14.7167,-17.4677
2021-04-23,19.7,19.3,0.0,92,14.7167,-17.4677
2021-04-24,19.7,19.3,0.0,93,14.7167,-17.4677
2021-04-25,19.5,19.3,0.0,92,14.7167,-17.4677
2021-04-26,19.6,19.2,0.0,92,14.7167,-17.4677
2021-04-27,19.9,19.1,0.0,90,14.7167,-17.4677
2021-04-28,19.8,19.4,0.0,90,14.7167,-17.4677
2021-04-29,20.1,19.4,0.0,90,14.7167,-17.4677
2021-04-30,19.9,19.4,0.0,89,14.7167,-17.4677
2021-05-01,19.8,19.1,0.0,92,14.7167,-17.4677
2021-05-02,19.7,19.0,0.0,91,14.7167,-17.4677
2021-05-03,19.2,18.9,0.0,92,14.7167,-17.4677
2021-05-04,19.5,18.9,0.0,92,14.7167,-17.4677
2021-05-05,19.5,19.0,0.0,92,14.7167,-17.4677
2021-05-06,20.2,19.2,0.0,90,14.7167,-17.4677
2021-05-07,20.2,19.7,0.0,90,14.7167,-17.4677
2021-05-08,19.9,19.2,0.0,91,14.7167,-17.4677
2021-05-09,19.3,18.7,0.0,93,14.7167,-17.4677
2021-05-10,19.6,18.6,0.0,95,14.7167,-17.4677
2021-05-11,20.4,19.3,0.0,89,14.7167,-17.4677
2021-05-12,21.4,19.0,0.0,100,14.7167,-17.4677
2021-05-13,21.4,20.1,0.0,91,14.7167,-17.4677
2021-05-14,22.2,21.0,0.0,83,14.7167,-17.4677
2021-05-15,22.0,20.0,0.0,89,14.7167,-17.4677
2021-05-16,20.3,19.6,0.0,91,14.7167,-17.4677
2021-05-17,21.0,19.9,0.0,91,14.7167,-17.4677
2021-05-18,22.3,21.0,0.0,82,14.7167,-17.4677
2021-05-19,21.7,20.5,0.0,90,14.7167,-17.4677
2021-05-20,21.2,20.2,0.0,94,14.7167,-17.4677
2021-05-21,20.7,20.0,0.0,97,14.7167,-17.4677
2021-05-22,20.8,20.0,0.0,91,14.7167,-17.4677
2021-05-23,20.7,20.2,0.0,91,14.7167,-17.4677
2021-05-24,20.8,20.2,0.0,93,14.7167,-17.4677
2021-05-25,21.9,20.8,0.0,91,14.7167,-17.4677
2021-05-26,21.7,21.0,0.0,89,14.7167,-17.4677
2021-05-27,21.8,20.9,0.0,91,14.7167,-17.4677
2021-05-28,21.1,20.7,0.0,91,14.7167,-17.4677
2021-05-29,21.7,21.0,0.0,90,14.7167,-17.4677
2021-05-30,22.4,21.6,0.0,87,14.7167,-17.4677
2021-05-31,22.2,21.5,0.0,90,14.7167,-17.4677
2021-06-01,22.0,21.5,0.0,92,14.7167,-17.4677
2021-06-02,22.3,21.7,0.0,87,14.7167,-17.4677
2021-06-03,23.7,22.2,0.0,84,14.7167,-17.4677
2021-06-04,23.8,22.7,0.0,85,14.7167,-17.4677
2021-06-05,23.3,21.8,0.0,91,14.7167,-17.4677
2021-06-06,23.7,22.4,0.0,85,14.7167,-17.4677
2021-06-07,23.6,22.5,0.0,87,14.7167,-17.4677
2021-06-08,24.3,22.3,0.0,97,14.7167,-17.4677
2021-06-09,24.6,23.6,0.0,92,14.7167,-17.4677
2021-06-10,23.9,23.2,0.0,94,14.7167,-17.4677
2021-06-11,24.3,23.1,0.0,96,14.7167,-17.4677
2021-06-12,24.9,23.3,0.0,96,14.7167,-17.4677
2021-06-13,24.7,23.9,0.0,93,14.7167,-17.4677
2021-06-14,24.5,23.9,0.0,89,14.7167,-17.4677
2021-06-15,24.9,24.1,0.0,94,14.7167,-17.4677
2021-06-16,24.5,24.1,0.0,95,14.7167,-17.4677
2021-06-17,24.1,23.5,0.0,87,14.7167,-17.4677
2021-06-18,24.3,23.7,0.0,90,14.7167,-17.4677
2021-06-19,24.3,23.5,0.0,88,14.7167,-17.4677
2021-06-20,24.1,23.5,0.0,86,14.7167,-17.4677
2021-06-21,24.1,23.5,0.0,86,14.7167,-17.4677
2021-06-22,24.7,23.5,0.0,89,14.7167,-17.4677
2021-06-23,24.4,23.6,0.0,90,14.7167,-17.4677
2021-06-24,25.6,24.3,0.0,87,14.7167,-17.4677
2021-06-25,25.8,24.5,0.0,93,14.7167,-17.4677
2021-06-26,25.3,24.6,0.9,95,14.7167,-17.4677
2021-06-27,25.0,24.5,0.0,91,14.7167,-17.4677
2021-06-28,25.5,24.6,0.0,93,14.7167,-17.4677
2021-06-29,25.4,24.7,0.0,85,14.7167,-17.4677
2021-06-30,25.2,23.9,0.0,89,14.7167,-17.4677
2021-07-01,24.3,23.6,0.0,85,14.7167,-17.4677
2021-07-02,25.0,24.0,0.0,82,14.7167,-17.4677
2021-07-03,25.1,24.2,0.0,86,14.7167,-17.4677
2021-07-04,24.8,24.0,0.0,88,14.7167,-17.4677
2021-07-05,26.4,24.5,0.0,84,14.7167,-17.4677
2021-07-06,25.7,24.8,0.6,84,14.7167,-17.4677
2021-07-07,25.6,25.1,0.0,86,14.7167,-17.4677
2021-07-08,25.1,24.6,0.0,86,14.7167,-17.4677
2021-07-09,25.3,24.7,0.0,82,14.7167,-17.4677
2021-07-10,25.4,24.4,0.1,85,14.7167,-17.4677
2021-07-11,24.7,24.2,0.0,77,14.7167,-17.4677
2021-07-12,25.6,24.3,0.1,82,14.7167,-17.4677
2021-07-13,25.9,25.2,0.1,87,14.7167,-17.4677
2021-07-14,26.2,25.5,0.0,85,14.7167,-17.4677
2021-07-15,25.7,24.8,0.0,83,14.7167,-17.4677
2021-07-16,26.0,25.5,0.0,83,14.7167,-17.4677
2021-07-17,26.0,24.9,0.0,87,14.7167,-17.4677
2021-07-18,25.8,25.4,0.0,88,14.7167,-17.4677
2021-07-19,26.1,25.5,0.0,88,14.7167,-17.4677
2021-07-20,26.2,25.5,0.0,85,14.7167,-17.4677
2021-07-21,26.7,26.1,0.0,87,14.7167,-17.4677
2021-07-22,26.6,24.8,0.0,88,14.7167,-17.4677
2021-07-23,25.2,24.0,0.0,79,14.7167,-17.4677
2021-07-24,25.6,24.5,0.0,73,14.7167,-17.4677
2021-07-25,26.3,25.3,0.1,77,14.7167,-17.4677
2021-07-26,26.6,25.7,0.0,84,14.7167,-17.4677
2021-07-27,26.1,25.4,0.0,85,14.7167,-17.4677
2021-07-28,26.4,25.4,0.0,80,14.7167,-17.4677
2021-07-29,26.8,26.0,0.0,80,14.7167,-17.4677
2021-07-30,26.9,25.7,1.8,87,14.7167,-17.4677
2021-07-31,26.5,25.9,4.0,87,14.7167,-17.4677
2021-08-01,26.8,25.7,0.0,82,14.7167,-17.4677
2021-08-02,26.9,25.4,11.1,90,14.7167,-17.4677
2021-08-03,26.5,25.3,23.7,90,14.7167,-17.4677
2021-08-04,27.4,26.3,3.5,88,14.7167,-17.4677
2021-08-05,27.3,26.9,0.0,86,14.7167,-17.4677
2021-08-06,27.3,26.5,0.4,86,14.7167,-17.4677
2021-08-07,27.6,25.7,5.7,89,14.7167,-17.4677
2021-08-08,27.4,25.7,4.9,88,14.7167,-17.4677
2021-08-09,27.1,25.5,5.1,92,14.7167,-17.4677
2021-08-10,27.3,26.6,0.0,83,14.7167,-17.4677
2021-08-11,27.1,26.2,0.0,85,14.7167,-17.4677
2021-08-12,27.1,26.3,0.0,84,14.7167,-17.4677
2021-08-13,27.1,26.5,0.0,85,14.7167,-17.4677
2021-08-14,27.7,26.6,0.0,85,14.7167,-17.4677
2021-08-15,27.1,25.2,9.6,90,14.7167,-17.4677
2021-08-16,27.8,26.5,0.7,85,14.7167,-17.4677
2021-08-17,26.8,25.2,6.9,87,14.7167,-17.4677
2021-08-18,27.1,25.9,2.8,85,14.7167,-17.4677
2021-08-19,26.9,25.1,31.8,90,14.7167,-17.4677
2021-08-20,26.3,24.6,23.4,90,14.7167,-17.4677
2021-08-21,27.2,26.1,0.4,86,14.7167,-17.4677
2021-08-22,27.7,26.9,0.0,87,14.7167,-17.4677
2021-08-23,27.8,27.0,0.0,84,14.7167,-17.4677
2021-08-24,27.6,26.6,1.1,86,14.7167,-17.4677
2021-08-25,28.0,26.8,0.8,84,14.7167,-17.4677
2021-08-26,27.7,27.1,0.0,84,14.7167,-17.4677
2021-08-27,27.7,27.2,0.0,85,14.7167,-17.4677
2021-08-28,27.8,25.5,3.5,86,14.7167,-17.4677
2021-08-29,27.7,26.9,0.0,82,14.7167,-17.4677
2021-08-30,28.2,27.4,0.0,86,14.7167,-17.4677
2021-08-31,28.9,26.7,0.0,90,14.7167,-17.4677
2021-09-01,27.3,24.7,6.1,93,14.7167,-17.4677
2021-09-02,28.0,25.3,3.8,91,14.7167,-17.4677
2021-09-03,28.0,27.4,0.0,90,14.7167,-17.4677
2021-09-04,28.3,26.6,1.8,88,14.7167,-17.4677
2021-09-05,27.4,26.1,1.2,90,14.7167,-17.4677
2021-09-06,27.9,27.2,0.0,81,14.7167,-17.4677
2021-09-07,28.2,27.4,1.4,85,14.7167,-17.4677
2021-09-08,27.9,26.9,0.0,84,14.7167,-17.4677
2021-09-09,28.0,27.4,0.0,86,14.7167,-17.4677
2021-09-10,27.9,25.5,8.4,95,14.7167,-17.4677
2021-09-11,27.6,25.6,12.7,90,14.7167,-17.4677
2021-09-12,27.8,27.3,0.0,83,14.7167,-17.4677
2021-09-13,28.5,27.5,0.0,87,14.7167,-17.4677
2021-09-14,28.4,27.6,0.2,85,14.7167,-17.4677
2021-09-15,28.3,27.4,0.0,87,14.7167,-17.4677
2021-09-16,28.2,27.1,0.6,86,14.7167,-17.4677
2021-09-17,28.2,25.3,9.2,91,14.7167,-17.4677
2021-09-18,27.8,25.4,6.1,89,14.7167,-17.4677
2021-09-19,28.2,27.2,0.2,85,14.7167,-17.4677
2021-09-20,28.9,28.0,0.0,84,14.7167,-17.4677
2021-09-21,28.8,28.1,0.0,85,14.7167,-17.4677
2021-09-22,28.1,27.7,0.0,83,14.7167,-17.4677
2021-09-23,27.8,27.0,0.0,87,14.7167,-17.4677
2021-09-24,27.7,27.0,0.0,83,14.7167,-17.4677
2021-09-25,28.0,26.3,0.3,85,14.7167,-17.4677
2021-09-26,28.4,27.7,0.0,85,14.7167,-17.4677
2021-09-27,28.5,27.6,0.0,86,14.7167,-17.4677
2021-09-28,28.1,27.4,0.0,90,14.7167,-17.4677
2021-09-29,28.6,27.8,0.1,87,14.7167,-17.4677
2021-09-30,28.3,27.6,0.0,81,14.7167,-17.4677
2021-10-01,27.6,27.0,0.0,83,14.7167,-17.4677
2021-10-02,27.8,27.3,0.0,87,14.7167,-17.4677
2021-10-03,28.7,27.5,0.0,81,14.7167,-17.4677
2021-10-04,28.8,28.2,0.0,88,14.7167,-17.4677
2021-10-05,28.5,27.8,0.0,86,14.7167,-17.4677
2021-10-06,28.2,27.3,0.0,87,14.7167,-17.4677
2021-10-07,28.3,27.7,0.0,87,14.7167,-17.4677
2021-10-08,30.7,27.9,0.0,92,14.7167,-17.4677
2021-10-09,29.0,28.0,0.0,85,14.7167,-17.4677
2021-10-10,28.1,27.6,0.0,88,14.7167,-17.4677
2021-10-11,27.7,26.9,0.0,84,14.7167,-17.4677
2021-10-12,27.3,27.0,0.0,83,14.7167,-17.4677
2021-10-13,27.2,26.7,0.0,85,14.7167,-17.4677
2021-10-14,27.5,27.0,0.0,86,14.7167,-17.4677
2021-10-15,27.8,27.0,0.0,88,14.7167,-17.4677
2021-10-16,28.0,27.2,0.0,87,14.7167,-17.4677
2021-10-17,28.2,27.0,0.0,90,14.7167,-17.4677
2021-10-18,28.2,27.7,0.0,87,14.7167,-17.4677
2021-10-19,28.6,27.4,0.0,90,14.7167,-17.4677
2021-10-20,28.6,27.8,0.0,88,14.7167,-17.4677
2021-10-21,29.2,27.0,0.0,90,14.7167,-17.4677
2021-10-22,29.3,27.7,0.0,80,14.7167,-17.4677
2021-10-23,28.2,27.3,0.0,80,14.7167,-17.4677
2021-10-24,28.5,23.8,15.2,83,14.7167,-17.4677
2021-10-25,28.0,23.9,2.4,82,14.7167,-17.4677
2021-10-26,27.8,27.3,0.0,82,14.7167,-17.4677
2021-10-27,27.9,26.6,0.0,82,14.7167,-17.4677
2021-10-28,28.0,27.2,0.0,84,14.7167,-17.4677
2021-10-29,27.3,26.5,0.0,85,14.7167,-17.4677
2021-10-30,27.9,26.5,0.0,88,14.7167,-17.4677
2021-10-31,27.7,26.5,0.0,86,14.7167,-17.4677
2021-11-01,27.9,27.2,0.0,82,14.7167,-17.4677
2021-11-02,27.4,26.7,0.0,83,14.7167,-17.4677
2021-11-03,27.5,26.7,0.0,88,14.7167,-17.4677
2021-11-04,27.5,26.6,0.0,86,14.7167,-17.4677
2021-11-05,27.5,27.0,0.0,83,14.7167,-17.4677
2021-11-06,28.1,27.1,0.0,82,14.7167,-17.4677
2021-11-07,27.5,26.7,0.0,84,14.7167,-17.4677
2021-11-08,27.0,26.1,0.0,80,14.7167,-17.4677
2021-11-09,26.7,26.3,0.0,78,14.7167,-17.4677
2021-11-10,26.7,26.0,0.0,82,14.7167,-17.4677
2021-11-11,27.6,26.4,0.0,74,14.7167,-17.4677
2021-11-12,27.8,26.8,0.0,79,14.7167,-17.4677
2021-11-13,27.1,25.0,0.4,82,14.7167,-17.4677
2021-11-14,27.6,26.4,0.0,81,14.7167,-17.4677
2021-11-15,26.9,26.5,0.0,83,14.7167,-17.4677
2021-11-16,27.0,26.2,0.0,86,14.7167,-17.4677
2021-11-17,26.9,26.4,0.0,86,14.7167,-17.4677
2021-11-18,26.7,26.2,0.0,87,14.7167,-17.4677
2021-11-19,26.6,26.0,0.0,88,14.7167,-17.4677
2021-11-20,27.2,26.2,0.0,90,14.7167,-17.4677
2021-11-21,27.7,26.9,0.0,89,14.7167,-17.4677
2021-11-22,27.1,26.3,0.0,89,14.7167,-17.4677
2021-11-23,27.5,26.3,0.0,88,14.7167,-17.4677
2021-11-24,27.1,26.0,0.0,90,14.7167,-17.4677
2021-11-25,27.3,26.5,0.0,93,14.7167,-17.4677
2021-11-26,27.8,26.5,0.0,86,14.7167,-17.4677
2021-11-27,27.8,25.5,0.0,91,14.7167,-17.4677
2021-11-28,26.5,24.6,0.0,83,14.7167,-17.4677
2021-11-29,26.2,23.5,0.0,71,14.7167,-17.4677
2021-11-30,25.0,23.3,0.0,80,14.7167,-17.4677
2021-12-01,24.3,23.7,0.0,82,14.7167,-17.4677
2021-12-02,24.3,23.9,0.0,79,14.7167,-17.4677
2021-12-03,24.4,24.0,0.0,85,14.7167,-17.4677
2021-12-04,24.4,23.8,0.0,92,14.7167,-17.4677
2021-12-05,25.1,23.8,0.0,88,14.7167,-17.4677
2021-12-06,26.1,24.3,0.0,71,14.7167,-17.4677
2021-12-07,25.3,22.9,0.0,79,14.7167,-17.4677
2021-12-08,24.0,23.4,0.0,89,14.7167,-17.4677
2021-12-09,24.0,23.7,0.0,87,14.7167,-17.4677
2021-12-10,24.1,23.4,0.0,85,14.7167,-17.4677
2021-12-11,24.6,23.5,0.0,83,14.7167,-17.4677
2021-12-12,25.0,23.6,0.0,84,14.7167,-17.4677
2021-12-13,25.4,24.1,0.0,85,14.7167,-17.4677
2021-12-14,24.9,24.2,0.0,84,14.7167,-17.4677
2021-12-15,24.6,23.9,0.0,82,14.7167,-17.4677
2021-12-16,24.2,23.8,0.0,82,14.7167,-17.4677
2021-12-17,24.2,23.1,0.0,80,14.7167,-17.4677
2021-12-18,24.3,23.4,0.0,85,14.7167,-17.4677
2021-12-19,25.8,22.7,0.0,85,14.7167,-17.4677
2021-12-20,25.9,23.9,0.0,82,14.7167,-17.4677
2021-12-21,24.2,23.6,0.1,86,14.7167,-17.4677
2021-12-22,24.5,23.3,0.0,86,14.7167,-17.4677
2021-12-23,24.8,23.4,0.0,81,14.7167,-17.4677
2021-12-24,25.9,23.5,0.0,76,14.7167,-17.4677
2021-12-25,26.6,24.2,0.1,67,14.7167,-17.4677
2021-12-26,24.6,23.8,0.0,78,14.7167,-17.4677
2021-12-27,25.1,23.0,0.0,81,14.7167,-17.4677
2021-12-28,27.6,23.1,0.0,79,14.7167,-17.4677
2021-12-29,25.8,23.4,0.0,77,14.7167,-17.4677
2021-12-30,25.6,23.3,0.0,79,14.7167,-17.4677
2021-12-31,26.5,23.1,0.0,78,14.7167,-17.4677
2022-01-01,26.2,23.8,0.0,69,14.7167,-17.4677
2022-01-02,25.7,23.3,0.0,66,14.7167,-17.4677
2022-01-03,24.9,22.4,0.0,73,14.7167,-17.4677
2022-01-04,25.9,21.8,0.0,89,14.7167,-17.4677
2022-01-05,25.6,22.6,0.0,65,14.7167,-17.4677
2022-01-06,24.5,22.6,0.0,86,14.7167,-17.4677
2022-01-07,23.7,22.4,0.0,82,14.7167,-17.4677
2022-01-08,23.1,22.7,0.0,83,14.7167,-17.4677
2022-01-09,25.6,22.9,0.1,85,14.7167,-17.4677
2022-01-10,23.6,21.2,3.2,81,14.7167,-17.4677
2022-01-11,23.5,22.7,0.0,85,14.7167,-17.4677
2022-01-12,23.5,23.1,0.0,83,14.7167,-17.4677
2022-01-13,23.6,23.1,0.0,89,14.7167,-17.4677
2022-01-14,23.5,22.8,0.0,88,14.7167,-17.4677
2022-01-15,23.3,22.6,0.0,88,14.7167,-17.4677
2022-01-16,23.6,22.2,0.0,90,14.7167,-17.4677
2022-01-17,23.7,22.5,0.0,93,14.7167,-17.4677
2022-01-18,24.8,23.0,0.0,87,14.7167,-17.4677
2022-01-19,24.4,23.1,0.0,78,14.7167,-17.4677
2022-01-20,24.0,23.1,0.0,82,14.7167,-17.4677
2022-01-21,24.0,22.8,0.0,88,14.7167,-17.4677
2022-01-22,27.1,23.1,0.0,87,14.7167,-17.4677
2022-01-23,26.2,24.0,0.0,72,14.7167,-17.4677
2022-01-24,27.3,23.3,0.0,61,14.7167,-17.4677
2022-01-25,26.6,24.1,0.0,65,14.7167,-17.4677
2022-01-26,24.7,23.3,0.0,73,14.7167,-17.4677
2022-01-27,23.3,21.8,0.0,90,14.7167,-17.4677
2022-01-28,22.0,21.3,0.0,79,14.7167,-17.4677
2022-01-29,22.0,21.2,0.0,81,14.7167,-17.4677
2022-01-30,22.0,21.3,0.0,83,14.7167,-17.4677
2022-01-31,22.7,21.7,0.0,84,14.7167,-17.4677
2022-02-01,23.7,22.1,0.0,72,14.7167,-17.4677
2022-02-02,25.5,22.4,0.0,73,14.7167,-17.4677
2022-02-03,24.5,21.6,0.0,83,14.7167,-17.4677
2022-02-04,23.2,21.8,0.0,75,14.7167,-17.4677
2022-02-05,22.6,21.5,0.0,77,14.7167,-17.4677
2022-02-06,22.2,21.2,0.0,90,14.7167,-17.4677
2022-02-07,22.1,21.2,0.0,83,14.7167,-17.4677
2022-02-08,22.9,21.3,0.0,81,14.7167,-17.4677
2022-02-09,25.4,21.6,0.0,74,14.7167,-17.4677
2022-02-10,26.0,23.1,0.0,64,14.7167,-17.4677
2022-02-11,25.3,23.5,0.0,60,14.7167,-17.4677
2022-02-12,24.5,21.9,0.0,66,14.7167,-17.4677
2022-02-13,23.4,21.4,0.0,68,14.7167,-17.4677
2022-02-14,23.7,20.6,0.0,76,14.7167,-17.4677
2022-02-15,23.2,21.4,0.0,69,14.7167,-17.4677
2022-02-16,22.6,20.6,0.0,68,14.7167,-17.4677
2022-02-17,22.5,20.8,0.0,69,14.7167,-17.4677
2022-02-18,21.9,21.1,0.0,78,14.7167,-17.4677
2022-02-19,21.5,20.8,0.0,85,14.7167,-17.4677
2022-02-20,21.8,21.2,0.0,74,14.7167,-17.4677
2022-02-21,22.0,20.8,0.0,80,14.7167,-17.4677
2022-02-22,21.0,20.3,0.0,87,14.7167,-17.4677
2022-02-23,20.5,19.9,0.0,86,14.7167,-17.4677
2022-02-24,20.5,19.4,0.0,88,14.7167,-17.4677
2022-02-25,19.9,19.4,0.0,92,14.7167,-17.4677
2022-02-26,19.5,19.0,0.0,90,14.7167,-17.4677
2022-02-27,19.3,18.3,0.0,90,14.7167,-17.4677
2022-02-28,19.2,17.9,0.0,89,14.7167,-17.4677
2022-03-01,18.4,17.5,0.0,91,14.7167,-17.4677
2022-03-02,19.4,17.8,0.0,90,14.7167,-17.4677
2022-03-03,20.3,18.3,0.0,84,14.7167,-17.4677
2022-03-04,19.8,18.4,0.0,73,14.7167,-17.4677
2022-03-05,19.0,17.5,0.0,82,14.7167,-17.4677
2022-03-06,17.9,17.3,0.0,84,14.7167,-17.4677
2022-03-07,20.0,17.4,0.0,84,14.7167,-17.4677
2022-03-08,19.0,17.6,0.0,75,14.7167,-17.4677
2022-03-09,18.3,17.2,0.0,89,14.7167,-17.4677
2022-03-10,18.4,17.3,0.0,88,14.7167,-17.4677
2022-03-11,21.3,17.7,0.0,80,14.7167,-17.4677
2022-03-12,21.3,19.4,0.0,70,14.7167,-17.4677
2022-03-13,19.8,18.6,0.0,76,14.7167,-17.4677
2022-03-14,19.1,17.8,0.0,85,14.7167,-17.4677
2022-03-15,18.2,17.1,0.0,90,14.7167,-17.4677
2022-03-16,17.8,16.7,0.0,89,14.7167,-17.4677
2022-03-17,18.2,17.3,0.0,82,14.7167,-17.4677
2022-03-18,18.3,17.2,0.0,84,14.7167,-17.4677
2022-03-19,17.9,17.5,0.0,87,14.7167,-17.4677
2022-03-20,17.9,17.3,0.0,89,14.7167,-17.4677
2022-03-21,18.3,17.6,0.0,90,14.7167,-17.4677
2022-03-22,18.4,17.7,0.0,88,14.7167,-17.4677
2022-03-23,18.5,18.0,0.0,86,14.7167,-17.4677
2022-03-24,18.3,17.8,0.0,89,14.7167,-17.4677
2022-03-25,18.2,17.4,0.0,91,14.7167,-17.4677
2022-03-26,18.5,17.6,0.0,89,14.7167,-17.4677
2022-03-27,18.3,17.9,0.0,92,14.7167,-17.4677
2022-03-28,18.7,18.0,0.0,92,14.7167,-17.4677
2022-03-29,19.1,18.4,0.0,89,14.7167,-17.4677
2022-03-30,19.0,18.3,0.0,88,14.7167,-17.4677
2022-03-31,19.3,18.3,0.0,88,14.7167,-17.4677
2022-04-01,19.3,18.6,0.0,88,14.7167,-17.4677
2022-04-02,19.0,18.5,0.0,90,14.7167,-17.4677
2022-04-03,18.5,18.0,0.0,92,14.7167,-17.4677
2022-04-04,18.8,18.1,0.0,92,14.7167,-17.4677
2022-04-05,18.7,18.2,0.0,92,14.7167,-17.4677
2022-04-06,19.7,18.4,0.0,88,14.7167,-17.4677
2022-04-07,20.8,19.4,0.0,80,14.7167,-17.4677
2022-04-08,21.2,19.9,0.0,74,14.7167,-17.4677
2022-04-09,20.9,19.3,0.0,74,14.7167,-17.4677
2022-04-10,20.0,18.6,0.0,89,14.7167,-17.4677
2022-04-11,18.8,18.4,0.0,92,14.7167,-17.4677
2022-04-12,19.1,18.6,0.0,93,14.7167,-17.4677
2022-04-13,19.0,18.3,0.0,94,14.7167,-17.4677
2022-04-14,19.3,18.5,0.0,92,14.7167,-17.4677
2022-04-15,19.4,18.9,0.0,94,14.7167,-17.4677
2022-04-16,19.2,18.7,0.0,95,14.7167,-17.4677
2022-04-17,19.4,18.7,0.0,93,14.7167,-17.4677
2022-04-18,19.6,19.1,0.0,91,14.7167,-17.4677
2022-04-19,20.0,19.2,0.0,89,14.7167,-17.4677
2022-04-20,20.2,19.1,0.0,91,14.7167,-17.4677
2022-04-21,20.6,19.9,0.0,85,14.7167,-17.4677
2022-04-22,21.6,20.6,0.0,77,14.7167,-17.4677
2022-04-23,21.2,20.0,0.0,78,14.7167,-17.4677
2022-04-24,21.1,19.4,0.0,78,14.7167,-17.4677
2022-04-25,20.9,20.0,0.0,77,14.7167,-17.4677
2022-04-26,20.5,19.1,0.0,87,14.7167,-17.4677
2022-04-27,19.4,18.5,0.0,88,14.7167,-17.4677
2022-04-28,20.0,19.2,0.0,83,14.7167,-17.4677
2022-04-29,19.8,19.1,0.0,90,14.7167,-17.4677
2022-04-30,20.0,19.1,0.0,90,14.7167,-17.4677
2022-05-01,19.9,19.2,0.0,92,14.7167,-17.4677
2022-05-02,20.0,19.0,0.0,94,14.7167,-17.4677
2022-05-03,20.2,19.4,0.0,95,14.7167,-17.4677
2022-05-04,20.4,19.5,0.0,97,14.7167,-17.4677
2022-05-05,21.4,20.3,0.0,91,14.7167,-17.4677
2022-05-06,21.5,21.2,0.0,79,14.7167,-17.4677
2022-05-07,21.8,20.7,0.0,83,14.7167,-17.4677
2022-05-08,20.9,19.8,0.0,92,14.7167,-17.4677
2022-05-09,20.8,19.8,0.0,93,14.7167,-17.4677
2022-05-10,21.1,20.4,0.0,87,14.7167,-17.4677
2022-05-11,21.7,20.8,0.0,89,14.7167,-17.4677
2022-05-12,22.1,21.0,0.0,88,14.7167,-17.4677
2022-05-13,21.7,20.8,0.0,93,14.7167,-17.4677
2022-05-14,22.5,21.0,0.0,92,14.7167,-17.4677
